state,state_abbr,state_fips,county_code,msa_code,county_name
Illinois,IL,17,141,1700001,Ogle
Illinois,IL,17,143,37900,Peoria
Illinois,IL,17,145,1700004,Perry
Illinois,IL,17,147,16580,Piatt
Illinois,IL,17,149,1700002,Pike
Illinois,IL,17,151,1700004,Pope
Illinois,IL,17,153,1700004,Pulaski
Illinois,IL,17,155,1700001,Putnam
Illinois,IL,17,157,1700004,Randolph
Illinois,IL,17,159,1700003,Richland
Illinois,IL,17,161,19340,Rock Island
Illinois,IL,17,165,41180,Saline
Illinois,IL,17,167,1700004,Sangamon
Illinois,IL,17,169,44100,Schuyler
Illinois,IL,17,171,1700002,Scott
Illinois,IL,17,173,1700002,Shelby
Illinois,IL,17,175,1700002,Stark
Illinois,IL,17,163,37900,Saint Clair
Illinois,IL,17,177,1700001,Stephenson
Illinois,IL,17,179,37900,Tazewell
Illinois,IL,17,181,1700004,Union
Illinois,IL,17,183,1700003,Vermilion
Illinois,IL,17,185,1700004,Wabash
Illinois,IL,17,187,1700002,Warren
Illinois,IL,17,189,1700004,Washington
Illinois,IL,17,191,1700004,Wayne
Illinois,IL,17,193,1700004,White
Illinois,IL,17,195,1700001,Whiteside
Illinois,IL,17,197,16980,Will
Illinois,IL,17,199,1700004,Williamson
Illinois,IL,17,201,40420,Winnebago
Illinois,IL,17,203,37900,Woodford
Indiana,IN,18,001,1800001,Adams
Indiana,IN,18,003,23060,Allen
Indiana,IN,18,005,18020,Bartholomew
Indiana,IN,18,007,29200,Benton
Indiana,IN,18,009,1800002,Blackford
Indiana,IN,18,011,26900,Boone
Indiana,IN,18,013,26900,Brown
Indiana,IN,18,015,29200,Carroll
Indiana,IN,18,017,1800001,Cass
Indiana,IN,18,019,31140,Clark
Indiana,IN,18,021,45460,Clay
Indiana,IN,18,023,1800002,Clinton
Indiana,IN,18,025,1800003,Crawford
Indiana,IN,18,027,1800003,Daviess
Indiana,IN,18,029,17140,Dearborn
Indiana,IN,18,031,1800002,Decatur
Indiana,IN,18,033,1800001,DeKalb
Indiana,IN,18,035,34620,Delaware
Indiana,IN,18,037,1800003,Dubois
Indiana,IN,18,039,21140,Elkhart
Indiana,IN,18,041,1800002,Fayette
Indiana,IN,18,043,31140,Floyd
Indiana,IN,18,045,1800002,Fountain
Indiana,IN,18,047,17140,Franklin
Indiana,IN,18,049,1800001,Fulton
Indiana,IN,18,051,1800003,Gibson
Indiana,IN,18,053,1800002,Grant
Indiana,IN,18,055,1800003,Greene
Indiana,IN,18,057,26900,Hamilton
Indiana,IN,18,059,26900,Hancock
Indiana,IN,18,061,31140,Harrison
Indiana,IN,18,063,26900,Hendricks
Indiana,IN,18,065,1800002,Henry
Indiana,IN,18,067,29020,Howard
Indiana,IN,18,069,1800001,Huntington
Indiana,IN,18,071,1800003,Jackson
Indiana,IN,18,073,16980,Jasper
Indiana,IN,18,075,1800002,Jay
Indiana,IN,18,077,1800003,Jefferson
Indiana,IN,18,079,1800003,Jennings
Indiana,IN,18,081,26900,Johnson
Indiana,IN,18,083,1800003,Knox
Indiana,IN,18,085,1800001,Kosciusko
Indiana,IN,18,087,1800001,LaGrange
Indiana,IN,18,089,16980,Lake
Indiana,IN,18,091,33140,LaPorte
Indiana,IN,18,093,1800003,Lawrence
Indiana,IN,18,095,26900,Madison
Indiana,IN,18,097,26900,Marion
Indiana,IN,18,099,1800001,Marshall
Indiana,IN,18,101,1800003,Martin
Indiana,IN,18,103,1800001,Miami
Indiana,IN,18,105,14020,Monroe
Indiana,IN,18,107,1800002,Montgomery
Indiana,IN,18,109,26900,Morgan
Indiana,IN,18,111,16980,Newton
Indiana,IN,18,113,1800001,Noble
Indiana,IN,18,115,17140,Ohio
Indiana,IN,18,117,1800003,Orange
Indiana,IN,18,119,14020,Owen
Indiana,IN,18,121,1800002,Parke
Indiana,IN,18,123,1800003,Perry
Indiana,IN,18,125,1800003,Pike
Indiana,IN,18,127,16980,Porter
Indiana,IN,18,129,21780,Posey
Indiana,IN,18,131,1800001,Pulaski
Indiana,IN,18,133,1800002,Putnam
Indiana,IN,18,135,1800002,Randolph
Indiana,IN,18,137,1800003,Ripley
Indiana,IN,18,139,1800002,Rush
Indiana,IN,18,143,43780,Scott
Indiana,IN,18,145,1800003,Shelby
Indiana,IN,18,147,26900,Spencer
Indiana,IN,18,149,1800003,Starke
Indiana,IN,18,151,1800001,Steuben
Indiana,IN,18,141,1800001,Saint Joseph
Indiana,IN,18,153,45460,Sullivan
Indiana,IN,18,155,1800003,Switzerland
Indiana,IN,18,157,29200,Tippecanoe
Indiana,IN,18,159,26900,Tipton
Indiana,IN,18,161,1800002,Union
Indiana,IN,18,163,21780,Vanderburgh
Indiana,IN,18,165,45460,Vermillion
Indiana,IN,18,167,45460,Vigo
Indiana,IN,18,169,1800001,Wabash
Indiana,IN,18,171,29200,Warren
Indiana,IN,18,173,21780,Warrick
Indiana,IN,18,175,31140,Washington
Indiana,IN,18,177,1800002,Wayne
Indiana,IN,18,179,23060,Wells
Indiana,IN,18,181,1800001,White
Indiana,IN,18,183,23060,Whitley
Iowa,IA,19,001,1900003,Adair
Iowa,IA,19,003,1900003,Adams
Iowa,IA,19,005,1900001,Allamakee
Iowa,IA,19,007,1900004,Appanoose
Iowa,IA,19,009,1900003,Audubon
Iowa,IA,19,011,16300,Benton
Iowa,IA,19,013,47940,Black Hawk
Iowa,IA,19,015,11180,Boone
Iowa,IA,19,017,47940,Bremer
Iowa,IA,19,019,1900001,Buchanan
Iowa,IA,19,021,1900002,Buena Vista
Iowa,IA,19,023,1900001,Butler
Iowa,IA,19,025,1900002,Calhoun
Iowa,IA,19,027,1900003,Carroll
Iowa,IA,19,029,1900003,Cass
Iowa,IA,19,031,1900004,Cedar
Iowa,IA,19,033,1900001,Cerro Gordo
Iowa,IA,19,035,1900002,Cherokee
Iowa,IA,19,037,1900001,Chickasaw
Iowa,IA,19,039,1900003,Clarke
Iowa,IA,19,041,1900002,Clay
Iowa,IA,19,043,1900001,Clayton
Iowa,IA,19,045,1900004,Clinton
Iowa,IA,19,047,1900003,Crawford
Iowa,IA,19,049,19780,Dallas
Iowa,IA,19,051,1900004,Davis
Iowa,IA,19,053,1900003,Decatur
Iowa,IA,19,055,1900001,Delaware
Iowa,IA,19,057,1900004,Des Moines
Iowa,IA,19,059,1900002,Dickinson
Iowa,IA,19,061,20220,Dubuque
Iowa,IA,19,063,1900002,Emmet
Iowa,IA,19,065,1900001,Fayette
Iowa,IA,19,067,1900001,Floyd
Iowa,IA,19,069,1900001,Franklin
Iowa,IA,19,071,1900003,Fremont
Iowa,IA,19,073,1900003,Greene
Iowa,IA,19,075,47940,Grundy
Iowa,IA,19,077,19780,Guthrie
Iowa,IA,19,079,1900002,Hamilton
Iowa,IA,19,081,1900002,Hancock
Iowa,IA,19,083,1900001,Hardin
Iowa,IA,19,085,36540,Harrison
Iowa,IA,19,087,1900004,Henry
Iowa,IA,19,089,1900001,Howard
Iowa,IA,19,091,1900002,Humboldt
Iowa,IA,19,093,1900002,Ida
Iowa,IA,19,095,1900004,Iowa
Iowa,IA,19,097,1900004,Jackson
Iowa,IA,19,099,19780,Jasper
Iowa,IA,19,101,1900004,Jefferson
Iowa,IA,19,103,26980,Johnson
Iowa,IA,19,105,16300,Jones
Iowa,IA,19,107,1900004,Keokuk
Iowa,IA,19,109,1900002,Kossuth
Iowa,IA,19,111,1900004,Lee
Iowa,IA,19,113,16300,Linn
Iowa,IA,19,115,1900004,Louisa
Iowa,IA,19,117,1900003,Lucas
Iowa,IA,19,119,1900002,Lyon
Iowa,IA,19,121,19780,Madison
Iowa,IA,19,123,1900004,Mahaska
Iowa,IA,19,125,1900004,Marion
Iowa,IA,19,127,1900004,Marshall
Iowa,IA,19,129,36540,Mills
Iowa,IA,19,131,1900001,Mitchell
Iowa,IA,19,133,1900003,Monona
Iowa,IA,19,135,1900004,Monroe
Iowa,IA,19,137,1900003,Montgomery
Iowa,IA,19,139,1900004,Muscatine
Iowa,IA,19,141,1900002,O'Brien
Iowa,IA,19,143,1900002,Osceola
Iowa,IA,19,145,1900003,Page
Iowa,IA,19,147,1900002,Palo Alto
Iowa,IA,19,149,1900002,Plymouth
Iowa,IA,19,151,1900002,Pocahontas
Iowa,IA,19,153,19780,Polk
Iowa,IA,19,155,36540,Pottawattamie
Iowa,IA,19,157,1900004,Poweshiek
Iowa,IA,19,159,1900003,Ringgold
Iowa,IA,19,161,1900002,Sac
Iowa,IA,19,163,19340,Scott
Iowa,IA,19,165,1900003,Shelby
Iowa,IA,19,167,1900002,Sioux
Iowa,IA,19,169,11180,Story
Iowa,IA,19,171,1900004,Tama
Iowa,IA,19,173,1900003,Taylor
Iowa,IA,19,175,1900003,Union
Iowa,IA,19,177,1900004,Van Buren
Iowa,IA,19,179,1900004,Wapello
Iowa,IA,19,181,19780,Warren
Iowa,IA,19,183,26980,Washington
Iowa,IA,19,185,1900003,Wayne
Iowa,IA,19,187,1900002,Webster
Iowa,IA,19,189,1900002,Winnebago
Iowa,IA,19,191,1900001,Winneshiek
Iowa,IA,19,193,43580,Woodbury
Iowa,IA,19,195,1900001,Worth
Iowa,IA,19,197,1900002,Wright
Kansas,KS,20,001,2000006,Allen
Kansas,KS,20,003,2000006,Anderson
Kansas,KS,20,005,2000006,Atchison
Kansas,KS,20,007,2000006,Barber
Kansas,KS,20,009,2000006,Barton
Kansas,KS,20,011,2000006,Bourbon
Kansas,KS,20,013,2000006,Brown
Kansas,KS,20,015,48620,Butler
Kansas,KS,20,017,2000006,Chase
Kansas,KS,20,019,2000006,Chautauqua
Kansas,KS,20,021,27900,Cherokee
Kansas,KS,20,023,2000006,Cheyenne
Kansas,KS,20,025,2000006,Clark
Kansas,KS,20,027,2000006,Clay
Kansas,KS,20,029,2000006,Cloud
Kansas,KS,20,031,2000006,Coffey
Kansas,KS,20,033,2000006,Comanche
Kansas,KS,20,035,2000006,Cowley
Kansas,KS,20,037,2000006,Crawford
Kansas,KS,20,039,2000006,Decatur
Kansas,KS,20,041,2000006,Dickinson
Kansas,KS,20,043,41140,Doniphan
Kansas,KS,20,045,29940,Douglas
Kansas,KS,20,047,2000006,Edwards
Kansas,KS,20,049,2000006,Elk
Kansas,KS,20,051,2000006,Ellis
Kansas,KS,20,053,2000006,Ellsworth
Kansas,KS,20,055,2000006,Finney
Kansas,KS,20,057,2000006,Ford
Kansas,KS,20,059,2000006,Franklin
Kansas,KS,20,061,31740,Geary
Kansas,KS,20,063,2000006,Gove
Kansas,KS,20,065,2000006,Graham
Kansas,KS,20,067,2000006,Grant
Kansas,KS,20,069,2000006,Gray
Kansas,KS,20,071,2000006,Greeley
Kansas,KS,20,073,2000006,Greenwood
Kansas,KS,20,075,2000006,Hamilton
Kansas,KS,20,077,2000006,Harper
Kansas,KS,20,079,48620,Harvey
Kansas,KS,20,081,2000006,Haskell
Kansas,KS,20,083,2000006,Hodgeman
Kansas,KS,20,085,45820,Jackson
Kansas,KS,20,087,45820,Jefferson
Kansas,KS,20,089,2000006,Jewell
Kansas,KS,20,091,28140,Johnson
Kansas,KS,20,093,2000006,Kearny
Kansas,KS,20,095,2000006,Kingman
Kansas,KS,20,097,2000006,Kiowa
Kansas,KS,20,099,2000006,Labette
Kansas,KS,20,101,2000006,Lane
Kansas,KS,20,103,28140,Leavenworth
Kansas,KS,20,105,2000006,Lincoln
Kansas,KS,20,107,28140,Linn
Kansas,KS,20,109,2000006,Logan
Kansas,KS,20,111,2000006,Lyon
Kansas,KS,20,115,2000006,Marion
Kansas,KS,20,117,2000006,Marshall
Kansas,KS,20,113,2000006,McPherson
Kansas,KS,20,119,2000006,Meade
Kansas,KS,20,121,28140,Miami
Kansas,KS,20,123,2000006,Mitchell
Kansas,KS,20,125,2000006,Montgomery
Kansas,KS,20,127,2000006,Morris
Kansas,KS,20,129,2000006,Morton
Kansas,KS,20,131,2000006,Nemaha
Kansas,KS,20,133,2000006,Neosho
Kansas,KS,20,135,2000006,Ness
Kansas,KS,20,137,2000006,Norton
Kansas,KS,20,139,45820,Osage
Kansas,KS,20,141,2000006,Osborne
Kansas,KS,20,143,2000006,Ottawa
Kansas,KS,20,145,2000006,Pawnee
Kansas,KS,20,147,2000006,Phillips
Kansas,KS,20,149,31740,Pottawatomie
Kansas,KS,20,151,2000006,Pratt
Kansas,KS,20,153,2000006,Rawlins
Kansas,KS,20,155,2000006,Reno
Kansas,KS,20,157,2000006,Republic
Kansas,KS,20,159,2000006,Rice
Kansas,KS,20,161,31740,Riley
Kansas,KS,20,163,2000006,Rooks
Kansas,KS,20,165,2000006,Rush
Kansas,KS,20,167,2000006,Russell
Kansas,KS,20,169,2000006,Saline
Kansas,KS,20,171,2000006,Scott
Kansas,KS,20,173,48620,Sedgwick
Kansas,KS,20,175,2000006,Seward
Kansas,KS,20,177,45820,Shawnee
Kansas,KS,20,179,2000006,Sheridan
Kansas,KS,20,181,2000006,Sherman
Kansas,KS,20,183,2000006,Smith
Kansas,KS,20,185,2000006,Stafford
Kansas,KS,20,187,2000006,Stanton
Kansas,KS,20,189,2000006,Stevens
Kansas,KS,20,191,48620,Sumner
Kansas,KS,20,193,2000006,Thomas
Kansas,KS,20,195,2000006,Trego
Kansas,KS,20,197,45820,Wabaunsee
Kansas,KS,20,199,2000006,Wallace
Kansas,KS,20,201,2000006,Washington
Kansas,KS,20,203,2000006,Wichita
Kansas,KS,20,205,2000006,Wilson
Kansas,KS,20,207,2000006,Woodson
Kansas,KS,20,209,28140,Wyandotte
Kentucky,KY,21,001,2100002,Adair
Kentucky,KY,21,003,14540,Allen
Kentucky,KY,21,005,2100003,Anderson
Kentucky,KY,21,007,37140,Ballard
Kentucky,KY,21,009,2100002,Barren
Kentucky,KY,21,011,2100003,Bath
Kentucky,KY,21,013,2100004,Bell
Kentucky,KY,21,015,17140,Boone
Kentucky,KY,21,017,30460,Bourbon
Kentucky,KY,21,019,26580,Boyd
Kentucky,KY,21,021,2100003,Boyle
Kentucky,KY,21,023,17140,Bracken
Kentucky,KY,21,025,2100004,Breathitt
Kentucky,KY,21,027,2100001,Breckinridge
Kentucky,KY,21,029,31140,Bullitt
Kentucky,KY,21,031,14540,Butler
Kentucky,KY,21,033,2100001,Caldwell
Kentucky,KY,21,035,2100001,Calloway
Kentucky,KY,21,037,17140,Campbell
Kentucky,KY,21,039,37140,Carlisle
Kentucky,KY,21,041,2100003,Carroll
Kentucky,KY,21,043,26580,Carter
Kentucky,KY,21,045,2100002,Casey
Kentucky,KY,21,047,17300,Christian
Kentucky,KY,21,049,30460,Clark
Kentucky,KY,21,051,2100004,Clay
Kentucky,KY,21,053,2100002,Clinton
Kentucky,KY,21,055,2100001,Crittenden
Kentucky,KY,21,057,2100002,Cumberland
Kentucky,KY,21,059,36980,Daviess
Kentucky,KY,21,061,14540,Edmonson
Kentucky,KY,21,063,2100004,Elliott
Kentucky,KY,21,065,2100003,Estill
Kentucky,KY,21,067,30460,Fayette
Kentucky,KY,21,069,2100003,Fleming
Kentucky,KY,21,071,2100004,Floyd
Kentucky,KY,21,073,2100003,Franklin
Kentucky,KY,21,075,2100001,Fulton
Kentucky,KY,21,077,17140,Gallatin
Kentucky,KY,21,079,2100003,Garrard
Kentucky,KY,21,081,17140,Grant
Kentucky,KY,21,083,2100001,Graves
Kentucky,KY,21,085,2100001,Grayson
Kentucky,KY,21,087,2100002,Green
Kentucky,KY,21,089,26580,Greenup
Kentucky,KY,21,091,2100001,Hancock
Kentucky,KY,21,093,21060,Hardin
Kentucky,KY,21,095,2100004,Harlan
Kentucky,KY,21,097,2100003,Harrison
Kentucky,KY,21,099,2100002,Hart
Kentucky,KY,21,101,2100001,Henderson
Kentucky,KY,21,103,31140,Henry
Kentucky,KY,21,105,2100001,Hickman
Kentucky,KY,21,107,2100001,Hopkins
Kentucky,KY,21,109,2100004,Jackson
Kentucky,KY,21,111,31140,Jefferson
Kentucky,KY,21,113,30460,Jessamine
Kentucky,KY,21,115,2100004,Johnson
Kentucky,KY,21,117,17140,Kenton
Kentucky,KY,21,119,2100004,Knott
Kentucky,KY,21,121,2100002,Knox
Kentucky,KY,21,123,21060,Larue
Kentucky,KY,21,125,2100002,Laurel
Kentucky,KY,21,127,26580,Lawrence
Kentucky,KY,21,129,2100004,Lee
Kentucky,KY,21,131,2100004,Leslie
Kentucky,KY,21,133,2100004,Letcher
Kentucky,KY,21,135,2100003,Lewis
Kentucky,KY,21,137,2100003,Lincoln
Kentucky,KY,21,139,37140,Livingston
Kentucky,KY,21,141,2100002,Logan
Kentucky,KY,21,143,2100001,Lyon
Kentucky,KY,21,151,37140,Madison
Kentucky,KY,21,153,2100002,Magoffin
Kentucky,KY,21,155,36980,Marion
Kentucky,KY,21,157,2100003,Marshall
Kentucky,KY,21,159,2100004,Martin
Kentucky,KY,21,161,2100002,Mason
Kentucky,KY,21,145,2100001,McCracken
Kentucky,KY,21,147,2100004,McCreary
Kentucky,KY,21,149,2100003,McLean
Kentucky,KY,21,163,31140,Meade
Kentucky,KY,21,165,2100003,Menifee
Kentucky,KY,21,167,2100003,Mercer
Kentucky,KY,21,169,2100002,Metcalfe
Kentucky,KY,21,171,2100002,Monroe
Kentucky,KY,21,173,2100003,Montgomery
Kentucky,KY,21,175,2100004,Morgan
Kentucky,KY,21,177,2100001,Muhlenberg
Kentucky,KY,21,179,31140,Nelson
Kentucky,KY,21,181,2100003,Nicholas
Kentucky,KY,21,183,2100001,Ohio
Kentucky,KY,21,185,31140,Oldham
Kentucky,KY,21,187,2100003,Owen
Kentucky,KY,21,189,2100004,Owsley
Kentucky,KY,21,191,17140,Pendleton
Kentucky,KY,21,193,2100004,Perry
Kentucky,KY,21,195,2100004,Pike
Kentucky,KY,21,197,2100003,Powell
Kentucky,KY,21,199,2100002,Pulaski
Kentucky,KY,21,201,2100003,Robertson
Kentucky,KY,21,203,2100003,Rockcastle
Kentucky,KY,21,205,2100003,Rowan
Kentucky,KY,21,207,2100002,Russell
Kentucky,KY,21,209,30460,Scott
Kentucky,KY,21,211,31140,Shelby
Kentucky,KY,21,213,2100002,Simpson
Kentucky,KY,21,215,31140,Spencer
Kentucky,KY,21,217,2100002,Taylor
Kentucky,KY,21,219,2100001,Todd
Kentucky,KY,21,221,17300,Trigg
Kentucky,KY,21,223,2100003,Trimble
Kentucky,KY,21,225,2100001,Union
Kentucky,KY,21,227,14540,Warren
Kentucky,KY,21,229,2100003,Washington
Kentucky,KY,21,231,2100002,Wayne
Kentucky,KY,21,233,2100001,Webster
Kentucky,KY,21,235,2100002,Whitley
Kentucky,KY,21,237,2100004,Wolfe
Kentucky,KY,21,239,30460,Woodford
Louisiana,LA,22,001,29180,Acadia Parish
Louisiana,LA,22,003,2200002,Allen Parish
Louisiana,LA,22,005,12940,Ascension Parish
Louisiana,LA,22,007,12940,Assumption Parish
Louisiana,LA,22,009,2200002,Avoyelles Parish
Louisiana,LA,22,011,2200002,Beauregard Parish
Louisiana,LA,22,013,2200003,Bienville Parish
Louisiana,LA,22,015,43340,Bossier Parish
Louisiana,LA,22,017,43340,Caddo Parish
Louisiana,LA,22,019,29340,Calcasieu Parish
Louisiana,LA,22,021,2200003,Caldwell Parish
Louisiana,LA,22,023,29340,Cameron Parish
Louisiana,LA,22,025,2200003,Catahoula Parish
Louisiana,LA,22,027,2200003,Claiborne Parish
Louisiana,LA,22,029,2200003,Concordia Parish
Louisiana,LA,22,031,43340,De Soto Parish
Louisiana,LA,22,033,12940,East Baton Rouge Parish
Louisiana,LA,22,035,2200003,East Carroll Parish
Louisiana,LA,22,037,12940,East Feliciana Parish
Louisiana,LA,22,039,2200002,Evangeline Parish
Louisiana,LA,22,041,2200003,Franklin Parish
Louisiana,LA,22,043,10780,Grant Parish
Louisiana,LA,22,045,2200006,Iberia Parish
Louisiana,LA,22,047,12940,Iberville Parish
Louisiana,LA,22,049,2200003,Jackson Parish
Louisiana,LA,22,053,35380,Jefferson Davis Parish
Louisiana,LA,22,051,29340,Jefferson Parish
Louisiana,LA,22,055,29180,Lafayette Parish
Louisiana,LA,22,057,26380,Lafourche Parish
Louisiana,LA,22,059,2200002,LaSalle Parish
Louisiana,LA,22,061,2200003,Lincoln Parish
Louisiana,LA,22,063,12940,Livingston Parish
Louisiana,LA,22,065,2200003,Madison Parish
Louisiana,LA,22,067,33740,Morehouse Parish
Louisiana,LA,22,069,2200002,Natchitoches Parish
Louisiana,LA,22,071,35380,Orleans Parish
Louisiana,LA,22,073,33740,Ouachita Parish
Louisiana,LA,22,075,35380,Plaquemines Parish
Louisiana,LA,22,077,12940,Pointe Coupee Parish
Louisiana,LA,22,079,10780,Rapides Parish
Louisiana,LA,22,081,2200002,Red River Parish
Louisiana,LA,22,083,33740,Richland Parish
Louisiana,LA,22,085,2200002,Sabine Parish
Louisiana,LA,22,087,35380,Saint Bernard Parish
Louisiana,LA,22,089,35380,Saint Charles Parish
Louisiana,LA,22,091,12940,Saint Helena Parish
Louisiana,LA,22,093,35380,Saint James Parish
Louisiana,LA,22,095,35380,Saint John the Baptist Parish
Louisiana,LA,22,097,2200006,Saint Landry Parish
Louisiana,LA,22,099,29180,Saint Martin Parish
Louisiana,LA,22,101,2200006,Saint Mary Parish
Louisiana,LA,22,103,43640,Saint Tammany Parish
Louisiana,LA,22,105,25220,Tangipahoa Parish
Louisiana,LA,22,107,2200003,Tensas Parish
Louisiana,LA,22,109,26380,Terrebonne Parish
Louisiana,LA,22,111,33740,Union Parish
Louisiana,LA,22,113,29180,Vermilion Parish
Louisiana,LA,22,115,2200002,Vernon Parish
Louisiana,LA,22,117,2200006,Washington Parish
Louisiana,LA,22,119,2200003,Webster Parish
Louisiana,LA,22,121,12940,West Baton Rouge Parish
Louisiana,LA,22,123,2200003,West Carroll Parish
Louisiana,LA,22,125,12940,West Feliciana Parish
Louisiana,LA,22,127,2200002,Winn Parish
Maine,ME,23,001,30340,Androscoggin
Maine,ME,23,003,2300001,Aroostook
Maine,ME,23,005,38860,Cumberland
Maine,ME,23,007,2300002,Franklin
Maine,ME,23,009,2300001,Hancock
Maine,ME,23,011,2300002,Kennebec
Maine,ME,23,013,2300002,Knox
Maine,ME,23,015,2300002,Lincoln
Maine,ME,23,017,2300002,Oxford
Maine,ME,23,019,12620,Penobscot
Maine,ME,23,021,2300001,Piscataquis
Maine,ME,23,023,38860,Sagadahoc
Maine,ME,23,025,2300002,Somerset
Maine,ME,23,027,2300002,Waldo
Maine,ME,23,029,2300001,Washington
Maine,ME,23,031,38860,York
Maryland,MD,24,001,2400006,Allegany
Maryland,MD,24,003,12580,Anne Arundel
Maryland,MD,24,510,12580,Baltimore city
Maryland,MD,24,005,30500,Baltimore
Maryland,MD,24,009,2400006,Calvert
Maryland,MD,24,011,12580,Caroline
Maryland,MD,24,013,37980,Carroll
Maryland,MD,24,015,47900,Cecil
Maryland,MD,24,017,2400006,Charles
Maryland,MD,24,019,47900,Dorchester
Maryland,MD,24,021,2400006,Frederick
Maryland,MD,24,023,12580,Garrett
Maryland,MD,24,025,12580,Harford
Maryland,MD,24,027,2400006,Howard
Maryland,MD,24,029,47900,Kent
Maryland,MD,24,031,47900,Montgomery
Maryland,MD,24,033,12580,Prince George's
Maryland,MD,24,035,30500,Queen Anne's
Maryland,MD,24,039,41540,Somerset
Maryland,MD,24,037,2400006,Saint Mary's
Maryland,MD,24,041,25180,Talbot
Maryland,MD,24,043,41540,Washington
Maryland,MD,24,045,2400006,Wicomico
Maryland,MD,24,047,12580,Worcester
Massachusetts,MA,25,001,12700,Barnstable
Massachusetts,MA,25,003,38340,Berkshire
Massachusetts,MA,25,005,39300,Bristol
Massachusetts,MA,25,007,2500001,Dukes
Massachusetts,MA,25,009,14460,Essex
Massachusetts,MA,25,011,2500001,Franklin
Massachusetts,MA,25,013,44140,Hampden
Massachusetts,MA,25,015,11200,Hampshire
Massachusetts,MA,25,017,14460,Middlesex
Massachusetts,MA,25,019,2500001,Nantucket
Massachusetts,MA,25,021,14460,Norfolk
Massachusetts,MA,25,023,14460,Plymouth
Massachusetts,MA,25,025,14460,Suffolk
Massachusetts,MA,25,027,49340,Worcester
Michigan,MI,26,001,2600002,Alcona
Michigan,MI,26,003,2600001,Alger
Michigan,MI,26,005,2600004,Allegan
Michigan,MI,26,007,2600002,Alpena
Michigan,MI,26,009,2600002,Antrim
Michigan,MI,26,011,2600003,Arenac
Michigan,MI,26,013,2600001,Baraga
Michigan,MI,26,015,24340,Barry
Michigan,MI,26,017,13020,Bay
Michigan,MI,26,019,45900,Benzie
Michigan,MI,26,021,35660,Berrien
Michigan,MI,26,023,2600004,Branch
Michigan,MI,26,025,12980,Calhoun
Michigan,MI,26,027,43780,Cass
Michigan,MI,26,029,2600002,Charlevoix
Michigan,MI,26,031,2600002,Cheboygan
Michigan,MI,26,033,2600001,Chippewa
Michigan,MI,26,035,2600003,Clare
Michigan,MI,26,037,29620,Clinton
Michigan,MI,26,039,2600002,Crawford
Michigan,MI,26,041,2600001,Delta
Michigan,MI,26,043,2600001,Dickinson
Michigan,MI,26,045,29620,Eaton
Michigan,MI,26,047,2600002,Emmet
Michigan,MI,26,049,22420,Genesee
Michigan,MI,26,051,2600003,Gladwin
Michigan,MI,26,053,2600001,Gogebic
Michigan,MI,26,055,45900,Grand Traverse
Michigan,MI,26,057,2600003,Gratiot
Michigan,MI,26,059,2600004,Hillsdale
Michigan,MI,26,061,2600001,Houghton
Michigan,MI,26,063,2600003,Huron
Michigan,MI,26,065,29620,Ingham
Michigan,MI,26,067,24340,Ionia
Michigan,MI,26,069,2600002,Iosco
Michigan,MI,26,071,2600001,Iron
Michigan,MI,26,073,2600003,Isabella
Michigan,MI,26,075,27100,Jackson
Michigan,MI,26,077,28020,Kalamazoo
Michigan,MI,26,079,45900,Kalkaska
Michigan,MI,26,081,24340,Kent
Michigan,MI,26,083,2600001,Keweenaw
Michigan,MI,26,085,2600003,Lake
Michigan,MI,26,087,19820,Lapeer
Michigan,MI,26,089,45900,Leelanau
Michigan,MI,26,091,2600004,Lenawee
Michigan,MI,26,093,19820,Livingston
Michigan,MI,26,095,2600001,Luce
Michigan,MI,26,097,2600001,Mackinac
Michigan,MI,26,099,19820,Macomb
Michigan,MI,26,101,2600002,Manistee
Michigan,MI,26,103,2600001,Marquette
Michigan,MI,26,105,2600003,Mason
Michigan,MI,26,107,2600003,Mecosta
Michigan,MI,26,109,2600001,Menominee
Michigan,MI,26,111,33220,Midland
Michigan,MI,26,113,2600002,Missaukee
Michigan,MI,26,115,33780,Monroe
Michigan,MI,26,117,24340,Montcalm
Michigan,MI,26,119,2600002,Montmorency
Michigan,MI,26,121,34740,Muskegon
Michigan,MI,26,123,2600003,Newaygo
Michigan,MI,26,125,19820,Oakland
Michigan,MI,26,127,2600003,Oceana
Michigan,MI,26,129,2600002,Ogemaw
Michigan,MI,26,131,2600001,Ontonagon
Michigan,MI,26,133,2600003,Osceola
Michigan,MI,26,135,2600002,Oscoda
Michigan,MI,26,137,2600002,Otsego
Michigan,MI,26,139,24340,Ottawa
Michigan,MI,26,141,2600002,Presque Isle
Michigan,MI,26,143,2600002,Roscommon
Michigan,MI,26,145,40980,Saginaw
Michigan,MI,26,151,19820,Sanilac
Michigan,MI,26,153,2600004,Schoolcraft
Michigan,MI,26,155,2600003,Shiawassee
Michigan,MI,26,147,2600001,Saint Clair
Michigan,MI,26,149,2600003,Saint Joseph
Michigan,MI,26,157,2600003,Tuscola
Michigan,MI,26,159,2600004,Van Buren
Michigan,MI,26,161,11460,Washtenaw
Michigan,MI,26,163,19820,Wayne
Michigan,MI,26,165,2600002,Wexford
Minnesota,MN,27,001,2700002,Aitkin
Minnesota,MN,27,003,33460,Anoka
Minnesota,MN,27,005,2700001,Becker
Minnesota,MN,27,007,2700001,Beltrami
