region_id,metro_name,state_fips,state_abbr,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025,2/28/2025,3/31/2025,4/30/2025,5/31/2025,6/30/2025,7/31/2025,8/31/2025,9/30/2025,10/31/2025,11/30/2025,12/31/2025,1/31/2026,2/28/2026,3/31/2026
394798,Little Rock,05,AR,1339.89,1338.70,1348.05,1358.15,1367.16,1377.69,1375.14,1378.40,1377.01,1376.92,1379.65,1378.64,1387.93,1390.90,1399.92,1406.85,1418.79,1420.87,1419.99,1420.76,1422.88,1429.84,1433.33,1433.97,1435.97,1424.48,1433.55
394766,Lakeland,12,FL,1971.29,1980.65,1990.52,2005.36,2008.16,2009.39,2010.54,2018.26,2016.71,2004.20,1997.05,1994.86,2007.98,2016.66,2024.42,2028.66,2030.69,2034.09,2036.26,2032.81,2031.74,2020.82,2016.20,2012.29,2022.44,2029.70,2037.61
394304,Akron,39,OH,1305.06,1311.39,1305.79,1307.47,1308.70,1325.08,1338.84,1350.52,1355.41,1353.89,1346.51,1336.64,1344.11,1360.35,1372.27,1370.12,1371.17,1385.27,1398.13,1406.44,1418.34,1411.38,1402.44,1398.27,1406.97,1425.64,1430.81
394531,Des Moines,19,IA,1621.62,1642.86,1652.02,1669.39,1673.18,1677.67,1686.11,1688.03,1690.22,1687.56,1685.64,1676.64,1679.65,1685.55,1709.84,1717.97,1734.24,1729.95,1737.40,1735.60,1739.96,1735.64,1728.26,1721.42,1716.05,1720.93,1735.39
395115,Springfield,25,MA,2474.98,2465.90,2451.14,2469.72,2503.44,2525.58,2532.20,2521.95,2549.23,2577.50,2583.15,2564.23,2501.31,2522.44,2553.56,2599.21,2594.34,2582.85,2603.06,2618.91,2618.23,2634.77,2616.24,2690.35,2719.99,2750.09,2721.02
845159,Poughkeepsie,36,NY,2612.89,2627.22,2600.04,2584.86,2616.75,2670.26,2687.55,2664.45,2661.59,2683.68,2714.39,2696.54,2709.63,2700.96,2730.03,2712.35,2733.65,2734.99,2757.46,2760.80,2764.50,2739.85,2701.33,2719.33,2730.93,2820.99,2840.23
394931,Ogden,49,UT,2089.13,2082.67,2093.74,2108.28,2133.62,2140.64,2152.86,2160.32,2158.98,2144.59,2134.46,2129.18,2146.29,2163.67,2185.73,2200.44,2211.51,2210.89,2202.73,2204.24,2208.67,2213.83,2172.76,2164.43,2163.22,2220.28,2238.32
394816,Madison,55,WI,2405.05,2423.02,2450.16,2461.10,2464.23,2464.42,2475.06,2495.98,2503.66,2523.15,2515.25,2528.50,2512.22,2525.88,2546.28,2573.94,2595.22,2572.61,2573.20,2571.21,2603.05,2615.26,2629.93,2638.45,2632.54,2652.81,2641.86
395235,Winston,37,NC,1608.88,1631.26,1645.11,1650.54,1649.06,1658.42,1659.03,1667.88,1668.20,1677.35,1683.72,1683.72,1689.97,1705.94,1730.00,1744.61,1746.42,1754.44,1757.19,1764.35,1751.91,1750.89,1744.29,1745.82,1744.96,1767.23,1787.47
394528,Deltona,12,FL,2036.58,2039.45,2059.29,2067.91,2073.75,2067.52,2067.92,2065.62,2059.42,2051.42,2063.77,2071.60,2087.23,2085.59,2100.16,2109.73,2111.61,2108.18,2104.86,2108.94,2113.44,2108.26,2107.85,2096.72,2099.63,2100.28,2122.18
395143,Syracuse,36,NY,1856.24,1906.32,1916.24,1937.69,1960.87,1982.43,2005.59,1976.99,1975.75,1961.79,1968.19,1972.00,1995.60,1999.59,1988.99,2025.51,2047.03,2086.47,2073.73,2092.17,2098.88,2071.74,2086.66,2086.33,2126.98,2117.15,2177.41
395006,Provo,49,UT,2189.23,2202.62,2216.90,2230.13,2247.39,2261.87,2267.89,2272.99,2260.21,2250.76,2246.81,2238.09,2219.57,2215.20,2245.16,2276.46,2298.44,2298.69,2307.51,2309.41,2305.76,2305.87,2305.40,2303.27,2283.26,2287.81,2307.22
395160,Toledo,39,OH,1231.65,1230.35,1238.44,1249.35,1267.40,1280.39,1279.00,1281.43,1273.56,1283.33,1286.24,1293.45,1297.69,1294.77,1301.43,1303.67,1315.89,1317.48,1319.94,1322.38,1323.44,1327.00,1329.10,1341.97,1349.93,1355.76,1343.04
395224,Wichita,20,KS,1243.61,1252.85,1255.97,1265.87,1271.42,1276.97,1280.54,1286.48,1287.30,1285.87,1283.15,1280.23,1285.68,1292.19,1306.74,1312.15,1316.78,1318.44,1327.81,1338.53,1344.22,1343.92,1339.05,1336.29,1338.98,1352.69,1362.63
394549,Durham,37,NC,2023.56,2041.64,2054.94,2065.05,2056.45,2060.01,2062.56,2073.39,2069.32,2066.42,2068.34,2062.15,2072.08,2076.81,2104.64,2115.23,2124.19,2119.47,2120.10,2111.44,2107.91,2111.05,2121.86,2119.74,2117.94,2114.74,2137.51
394352,Augusta,13,GA,1483.40,1486.19,1488.73,1512.24,1524.37,1538.96,1540.75,1542.43,1543.45,1557.06,1569.64,1571.15,1567.81,1575.88,1588.99,1611.72,1624.32,1631.30,1625.76,1631.42,1638.37,1635.67,1621.14,1612.14,1614.19,1620.28,1626.72
394957,Palm Bay,12,FL,2094.69,2096.21,2101.81,2104.18,2106.16,2114.22,2118.02,2129.65,2131.80,2138.26,2130.89,2125.50,2117.00,2133.96,2150.50,2161.06,2164.42,2167.75,2173.44,2169.39,2166.07,2167.35,2166.90,2165.29,2170.80,2171.87,2182.03
394711,Jackson,28,MS,1372.36,1373.44,1375.29,1387.85,1400.98,1407.93,1416.43,1423.57,1419.21,1419.25,1422.30,1442.61,1448.51,1456.17,1461.35,1469.63,1479.13,1479.88,1493.98,1495.54,1502.33,1493.72,1504.36,1505.14,1514.89,1506.83,1508.56
394666,Harrisburg,42,PA,1778.17,1785.38,1794.11,1816.27,1825.60,1832.26,1833.78,1838.35,1838.75,1840.21,1842.21,1853.13,1859.44,1872.35,1872.12,1883.38,1879.84,1892.05,1898.75,1914.79,1911.52,1905.19,1902.52,1914.38,1917.65,1921.66,1927.56
395113,Spokane,53,WA,2022.58,2035.17,2055.65,2074.49,2090.59,2113.53,2124.87,2127.02,2109.89,2096.84,2071.06,2054.72,2063.35,2085.68,2122.01,2139.07,2166.36,2180.84,2185.67,2183.70,2170.53,2166.86,2160.68,2159.32,2149.84,2149.73,2163.57
395075,Scranton,42,PA,1363.55,1380.36,1392.07,1385.78,1378.68,1385.87,1404.71,1406.14,1402.97,1400.53,1411.86,1395.40,1399.94,1402.61,1440.82,1450.51,1469.68,1470.99,1469.75,1468.29,1468.67,1475.88,1484.00,1478.61,1481.05,1467.03,1495.14
394460,Chattanooga,47,TN,1827.90,1835.70,1840.73,1856.40,1875.07,1886.71,1879.75,1877.91,1877.32,1889.03,1880.12,1877.36,1877.45,1896.26,1913.44,1915.76,1918.65,1927.65,1944.77,1951.96,1940.15,1916.47,1904.91,1911.01,1929.83,1936.14,1936.43
394871,Modesto,06,CA,2243.31,2249.76,2259.61,2260.73,2310.27,2344.02,2361.39,2337.61,2334.16,2334.72,2328.49,2314.50,2313.48,2319.41,2344.80,2351.19,2390.69,2391.75,2411.09,2396.69,2406.57,2389.87,2373.80,2357.23,2370.97,2389.15,2399.18
394768,Lancaster,42,PA,1582.59,1595.84,1593.08,1618.05,1624.30,1645.64,1654.70,1665.38,1670.49,1671.89,1675.49,1668.08,1677.17,1688.01,1709.18,1723.88,1734.96,1740.29,1736.30,1740.72,1733.55,1735.21,1729.76,1740.31,1735.46,1749.70,1753.92
394997,Portland,23,ME,2745.23,2742.34,2779.11,2817.93,2874.06,2866.21,2896.23,2883.94,2881.23,2850.91,2831.74,2781.43,2747.46,2794.60,2867.25,2922.82,2907.21,2913.47,2964.75,2987.58,2984.65,2942.57,2909.19,2892.67,2883.66,2926.98,2979.56
395245,Youngstown,39,OH,1064.71,1066.15,1075.54,1098.28,1114.44,1127.13,1131.46,1144.00,1144.97,1156.59,1159.20,1141.96,1141.91,1136.22,1160.76,1160.08,1175.63,1184.82,1185.12,1188.60,1182.13,1200.90,1199.21,1206.25,1198.53,1210.41,1220.21
394770,Lansing,26,MI,1483.54,1489.66,1510.49,1526.90,1528.82,1538.23,1527.74,1524.78,1522.31,1526.47,1527.90,1528.33,1537.00,1534.43,1541.22,1554.94,1583.61,1605.04,1615.65,1610.36,1613.99,1612.66,1628.31,1615.94,1615.30,1610.35,1631.94
394590,Fayetteville,05,AR,1653.91,1665.71,1677.65,1691.03,1693.27,1709.66,1713.98,1720.70,1718.13,1722.38,1741.18,1747.63,1756.06,1753.85,1763.20,1772.30,1775.94,1784.66,1789.89,1793.77,1793.01,1802.24,1806.39,1811.68,1806.51,1808.69,1808.46
394589,Fayetteville,37,NC,1531.84,1528.46,1540.54,1553.60,1568.34,1569.63,1571.57,1573.21,1584.27,1582.04,1581.68,1583.83,1590.56,1600.81,1606.70,1613.78,1628.61,1632.15,1638.98,1631.05,1635.99,1633.97,1636.24,1634.12,1635.13,1638.37,1642.28
394792,Lexington,21,KY,1592.45,1599.50,1609.58,1629.61,1637.28,1649.49,1654.95,1672.27,1679.43,1689.20,1683.90,1677.88,1675.59,1687.98,1704.93,1723.02,1736.80,1746.15,1749.96,1756.50,1779.95,1785.54,1796.98,1791.53,1796.27,1772.43,1770.04
394971,Pensacola,12,FL,1771.69,1779.79,1786.84,1799.58,1804.03,1808.81,1817.64,1825.51,1826.14,1828.44,1831.13,1831.22,1821.40,1815.60,1826.06,1836.21,1852.25,1861.20,1873.74,1875.33,1874.22,1867.89,1876.00,1872.19,1878.00,1868.63,1881.37
395068,Santa Rosa,06,CA,3124.17,3100.53,3115.74,3126.63,3155.81,3199.69,3204.48,3202.01,3179.99,3209.42,3226.36,3194.02,3183.36,3200.46,3260.21,3279.56,3264.94,3269.36,3273.66,3284.58,3290.28,3279.64,3260.67,3263.58,3280.14,3319.16,3336.57
395019,Reno,32,NV,2321.80,2332.09,2354.06,2360.63,2374.61,2383.42,2398.15,2401.00,2406.87,2398.37,2398.41,2386.94,2384.78,2406.33,2423.78,2443.08,2437.80,2447.18,2458.69,2467.57,2471.62,2467.05,2449.74,2448.02,2460.35,2498.09,2515.94
394698,Huntsville,01,AL,1635.24,1647.00,1647.31,1646.88,1648.21,1648.93,1662.63,1667.75,1673.16,1669.26,1669.75,1669.58,1674.32,1684.15,1691.66,1697.91,1699.98,1698.48,1701.95,1702.37,1707.69,1707.49,1706.86,1702.89,1701.06,1710.35,1716.06
394995,Port Saint Lucie,12,FL,2502.03,2508.54,2512.06,2514.41,2527.45,2530.85,2537.01,2541.18,2543.51,2541.88,2548.95,2541.36,2559.36,2560.47,2576.52,2569.40,2570.27,2582.60,2599.03,2607.59,2618.87,2600.78,2601.14,2573.16,2586.59,2582.55,2599.31
394761,Lafayette,22,LA,1527.93,1526.84,1507.19,1511.32,1524.89,1546.74,1548.60,1554.88,1549.72,1552.20,1542.99,1540.64,1538.36,1553.68,1560.02,1568.65,1570.02,1576.82,1582.38,1574.46,1566.32,1560.84,1562.03,1564.77,1571.70,1580.26,1593.32
394898,Myrtle Beach,45,SC,1955.17,1966.97,1988.69,1996.82,2003.74,2007.59,2012.01,2018.67,2022.67,2019.14,2021.92,2011.75,2013.40,2009.24,2014.96,2028.25,2029.35,2046.96,2039.30,2074.01,2066.29,2068.09,2020.04,2019.57,2023.87,2052.32,2066.41
395116,Springfield,29,MO,1284.22,1296.93,1313.05,1321.04,1330.97,1339.63,1342.24,1343.57,1343.88,1345.52,1340.79,1338.29,1344.15,1357.66,1370.86,1384.62,1401.22,1406.81,1408.35,1399.29,1399.78,1401.99,1407.65,1411.41,1410.84,1416.79,1428.68
395195,Visalia,06,CA,1849.77,1857.66,1865.45,1874.08,1877.69,1906.17,1907.69,1917.89,1895.87,1906.37,1907.60,1925.64,1921.85,1929.27,1937.12,1948.77,1962.87,1961.49,1970.83,1989.35,2008.05,1995.57,1958.82,1950.27,1960.96,1985.95,1993.07
394746,Killeen,48,TX,1535.15,1539.68,1548.75,1559.07,1563.46,1567.61,1567.16,1566.25,1563.83,1561.10,1563.09,1566.68,1570.25,1572.43,1577.80,1581.41,1587.82,1588.84,1589.58,1591.97,1592.97,1588.58,1585.48,1579.80,1581.65,1577.80,1579.34
394338,Asheville,37,NC,2072.28,2071.87,2078.76,2090.82,2113.70,2125.71,2144.48,2145.65,2154.88,2156.70,2153.79,2136.61,2118.49,2111.87,2113.29,2117.49,2126.29,2124.49,2134.03,2141.48,2157.36,2157.78,2142.17,2134.62,2119.27,2125.27,2135.48
395244,York,42,PA,1448.84,1449.30,1464.95,1479.15,1479.80,1491.34,1494.46,1489.40,1491.17,1504.47,1506.53,1507.87,1502.30,1534.05,1543.13,1558.56,1569.11,1581.89,1583.78,1577.19,1563.39,1553.19,1552.72,1567.91,1601.06,1614.45,1620.40
395183,Vallejo,06,CA,2821.51,2822.40,2841.19,2867.71,2892.32,2897.92,2916.34,2914.51,2930.87,2925.63,2927.89,2916.78,2924.83,2944.17,2966.09,2966.88,2948.19,2959.16,2960.41,2978.01,2981.07,2983.20,2992.14,2980.56,2981.57,2973.26,3000.85
753917,Santa Maria,06,CA,4700.00,4697.32,4718.23,4783.56,4825.73,4848.68,4858.70,4856.25,4903.57,4919.86,4959.96,4962.08,5031.10,5065.90,5138.41,5079.65,5113.67,5102.39,5141.16,5131.65,5142.44,5037.83,5078.85,5044.81,5175.57,5167.51,5347.40
395050,Salinas,06,CA,3676.43,3731.16,3752.22,3793.72,3822.95,3812.25,3845.54,3858.16,3907.40,3898.06,3937.70,3923.61,4023.04,4034.67,4096.80,4049.36,4056.30,4049.96,4062.65,4021.13,4019.09,4003.03,4047.10,4049.36,4066.25,4046.05,4055.29
395048,Salem,41,OR,2099.84,2107.35,2110.07,2112.98,2135.18,2148.75,2174.71,2182.62,2193.64,2190.86,2198.51,2178.91,2195.58,2180.30,2200.69,2208.98,2239.80,2248.96,2237.47,2220.58,2224.60,2224.11,2236.80,2226.73,2231.93,2231.83,2237.78
394870,Mobile,01,AL,1332.88,1343.85,1353.19,1373.25,1377.59,1378.52,1381.63,1385.34,1383.92,1375.11,1374.32,1390.27,1401.25,1409.56,1399.21,1404.25,1415.16,1413.14,1419.95,1413.21,1430.86,1433.31,1429.58,1444.78,1444.41,1458.89,1451.69
395015,Reading,42,PA,1535.95,1549.19,1560.92,1583.05,1613.10,1619.64,1627.46,1617.43,1613.77,1617.73,1624.01,1643.71,1654.45,1654.99,1669.55,1680.92,1687.62,1672.33,1664.86,1679.87,1709.11,1708.72,1692.95,1694.18,1703.47,1728.16,1722.82
394502,Corpus Christi,48,TX,1779.84,1791.78,1808.33,1821.00,1826.49,1827.40,1824.82,1829.59,1838.13,1847.44,1848.94,1841.39,1834.19,1841.26,1857.81,1878.43,1885.17,1866.98,1872.00,1874.04,1904.08,1898.68,1888.65,1876.27,1872.73,1879.40,1874.40
394421,Brownsville,48,TX,1699.53,1680.65,1685.49,1698.25,1728.40,1729.09,1725.59,1704.78,1704.12,1727.22,1742.97,1746.16,1735.91,1742.51,1754.18,1755.95,1750.00,1757.23,1774.72,1789.55,1773.35,1771.61,1773.86,1810.23,1808.32,1837.22,1836.42
394820,Manchester,33,NH,2818.87,2840.45,2862.19,2899.62,2933.82,2983.55,3004.14,3031.95,3014.69,2999.96,2997.73,3029.70,3039.75,3044.97,2974.47,2987.03,2966.17,3054.32,3103.84,3144.63,3146.39,3114.67,3097.62,3095.42,3065.71,2996.44,2975.65
394612,Fort Wayne,18,IN,1219.85,1225.55,1231.06,1236.33,1244.13,1255.29,1264.66,1276.28,1280.85,1280.18,1282.37,1285.16,1287.32,1280.93,1282.51,1283.82,1293.30,1308.61,1320.88,1335.61,1326.71,1328.87,1323.34,1324.03,1316.02,1328.68,1344.03
394658,Gulfport,28,MS,1484.15,1492.68,1516.47,1516.78,1531.20,1526.94,1536.06,1537.77,1544.65,1546.30,1550.95,1571.17,1574.93,1579.18,1569.26,1577.91,1584.05,1601.11,1610.28,1627.00,1621.08,1615.12,1603.57,1601.38,1618.78,1630.49,1652.81
395051,Salisbury,10,DE,1889.42,1922.64,1920.23,1946.32,1951.60,1971.39,1984.08,1993.02,2000.44,1986.12,1986.97,2001.02,2017.98,2020.04,2011.34,2007.66,2024.80,2015.71,2054.85,2061.30,2093.84,2073.69,2060.35,2056.46,2060.91,2078.89,2085.17
394596,Flint,26,MI,979.85,983.64,1000.41,1006.84,1028.61,1030.85,1048.30,1048.33,1058.24,1048.14,1053.48,1055.76,1057.60,1057.55,1053.17,1072.66,1077.65,1076.88,1069.27,1069.15,1076.21,1093.41,1086.40,1096.78,1084.22,1092.59,1097.07
394972,Peoria,17,IL,1098.05,1111.47,1119.34,1130.12,1130.94,1129.19,1124.91,1114.63,1119.59,1119.28,1130.45,1123.69,1130.83,1145.28,1189.72,1222.87,1224.97,1210.78,1208.67,1216.09,1226.68,1220.30,1216.60,1199.67,1219.68,1234.36,1251.61
394439,Canton,39,OH,1116.64,1123.01,1129.06,1146.58,1155.09,1157.82,1161.82,1160.96,1161.70,1152.35,1168.93,1165.60,1178.50,1174.47,1194.80,1207.75,1220.47,1223.64,1210.70,1212.14,1206.18,1214.08,1205.76,1210.61,1214.85,1220.01,1223.29
395070,Savannah,13,GA,2066.22,2075.88,2090.49,2104.61,2119.69,2121.85,2135.86,2140.97,2143.10,2129.74,2118.71,2119.39,2118.41,2132.15,2137.56,2166.32,2174.81,2192.55,2180.48,2175.96,2163.59,2158.23,2165.96,2165.45,2181.70,2179.79,2188.80
394327,Anchorage,02,AK,2140.75,2142.12,2166.01,2180.27,2193.46,2220.54,2238.50,2243.34,2237.84,2228.00,2227.59,2202.96,2202.69,2203.15,2235.57,2265.58,2316.01,2332.35,2336.76,2332.17,2336.07,2335.26,2348.56,2358.26,2355.58,2338.63,2340.40
394372,Beaumont,48,TX,1304.09,1319.50,1321.35,1331.37,1342.25,1358.08,1361.48,1356.00,1357.80,1360.03,1356.07,1359.72,1360.87,1378.23,1376.93,1389.88,1414.82,1441.00,1439.06,1432.76,1416.97,1434.50,1448.90,1454.02,1452.46,1440.98,1458.13
395096,Shreveport,22,LA,1238.66,1241.10,1245.09,1259.87,1266.33,1274.73,1278.61,1276.03,1279.74,1280.03,1284.21,1288.73,1293.14,1295.49,1295.02,1305.26,1310.75,1314.14,1312.35,1315.15,1318.41,1323.75,1332.91,1338.32,1330.62,1325.28,1326.16
395164,Trenton,34,NJ,2522.98,2505.23,2542.05,2530.16,2540.42,2557.63,2595.31,2593.72,2580.25,2593.62,2614.73,2662.01,2656.19,2676.43,2668.46,2685.05,2702.34,2691.95,2712.07,2704.27,2714.21,2705.55,2715.67,2743.32,2756.06,2758.13,2736.26
394875,Montgomery,01,AL,1384.42,1393.70,1409.61,1412.90,1424.76,1423.03,1422.31,1423.76,1433.43,1436.63,1441.09,1435.62,1451.88,1457.27,1472.97,1473.35,1487.85,1501.47,1513.11,1514.75,1515.65,1510.19,1506.83,1504.90,1508.48,1517.04,1518.42
394520,Davenport,17,IL,1259.20,1272.12,1288.62,1311.90,1312.11,1329.79,1329.43,1336.24,1327.16,1326.84,1325.26,1320.48,1313.14,1318.03,1332.82,1347.75,1353.75,1362.91,1354.49,1350.88,1362.08,1367.90,1369.36,1355.56,1355.85,1372.50,1387.46
395146,Tallahassee,12,FL,1561.50,1553.59,1559.86,1563.36,1573.65,1580.72,1592.17,1594.34,1596.58,1591.89,1600.71,1614.84,1620.78,1622.17,1617.78,1636.15,1643.62,1652.13,1654.80,1664.05,1658.90,1671.49,1654.85,1660.37,1650.37,1672.29,1691.51
394576,Eugene,41,OR,2058.16,2075.36,2098.07,2107.63,2120.13,2129.16,2150.56,2151.43,2165.38,2159.21,2161.93,2162.59,2167.80,2177.03,2185.63,2195.94,2207.91,2216.41,2223.19,2225.19,2226.40,2201.73,2203.36,2232.80,2259.30,2278.00,2252.50
394901,Naples,12,FL,3737.61,3731.63,3615.48,3563.84,3569.17,3571.35,3610.75,3635.09,3644.83,3657.87,3672.21,3700.56,3658.67,3618.49,3591.55,3611.70,3581.55,3584.70,3553.57,3552.74,3564.27,3590.44,3645.39,3589.22,3604.38,3594.23,3675.61
394332,Ann Arbor,26,MI,2520.81,2508.70,2542.84,2564.22,2614.05,2603.51,2595.03,2583.86,2608.42,2634.13,2639.22,2651.98,2646.34,2650.11,2642.46,2648.90,2668.41,2677.91,2675.24,2666.20,2670.04,2724.68,2728.52,2733.81,2695.97,2717.54,2725.52
394927,Ocala,12,FL,1681.17,1684.21,1684.73,1703.44,1713.95,1732.14,1721.40,1730.53,1726.08,1734.51,1722.45,1720.84,1724.23,1731.90,1740.71,1750.30,1762.17,1760.65,1761.37,1751.38,1750.42,1748.33,1750.92,1757.32,1746.55,1745.95,1744.27
394679,Hickory,37,NC,1589.68,1590.01,1585.04,1630.52,1631.54,1637.41,1603.23,1608.74,1612.86,1610.22,1623.33,1632.60,1635.65,1621.09,1602.85,1623.61,1647.22,1667.44,1653.63,1664.08,1669.15,1672.36,1663.45,1654.35,1671.28,1681.67,1693.24
394697,Huntington,39,OH,1223.52,1243.12,1276.61,1274.30,1278.69,1282.15,1307.06,1299.84,1282.65,1281.62,1300.01,1305.83,1318.04,1342.18,1342.06,1350.16,1333.36,1361.23,1376.88,1381.43,1386.33,1395.16,1418.09,1420.54,1455.52,1434.84,1441.94
394602,Fort Collins,08,CO,2348.25,2347.23,2355.76,2389.56,2420.94,2447.91,2458.20,2437.59,2418.91,2396.83,2404.73,2421.58,2455.20,2480.32,2495.67,2500.74,2516.51,2524.69,2528.85,2516.09,2494.32,2468.76,2442.53,2447.65,2481.62,2534.86,2578.42
395033,Rockford,17,IL,1320.08,1326.61,1329.48,1332.73,1341.29,1367.17,1390.17,1402.06,1395.96,1392.99,1393.72,1397.69,1405.39,1418.93,1434.86,1447.74,1442.20,1471.03,1494.26,1531.53,1510.84,1502.65,1487.85,1490.30,1504.82,1518.85,1546.71
394796,Lincoln,31,NE,1679.34,1695.95,1712.15,1730.64,1734.69,1737.92,1739.10,1754.81,1751.22,1756.16,1747.02,1747.56,1759.55,1767.88,1781.87,1789.52,1800.03,1819.00,1819.84,1833.25,1816.91,1805.40,1786.42,1799.31,1820.91,1842.29,1850.31
394622,Gainesville,12,FL,1908.16,1902.24,1916.37,1934.80,1950.54,1953.24,1950.87,1946.50,1948.74,1956.08,1959.57,1970.28,1979.47,1975.32,1985.97,1980.79,2002.86,2002.73,2004.67,1985.95,1990.85,2013.01,2043.37,2050.47,2047.60,2042.92,2046.76
394405,Boulder,08,CO,2943.46,2956.58,2969.63,3001.18,3010.52,3026.82,3029.85,3055.28,3061.84,3075.69,3078.10,3081.73,3090.51,3085.35,3101.94,3113.57,3134.10,3155.18,3143.18,3127.82,3067.21,3081.40,3099.77,3107.71,3127.47,3151.84,3214.15
394646,Green Bay,55,WI,1464.32,1485.84,1519.28,1519.20,1551.08,1537.59,1534.18,1520.41,1551.69,1547.39,1549.74,1540.33,1575.14,1583.25,1582.94,1604.62,1628.31,1672.47,1658.35,1644.67,1615.65,1599.42,1597.91,1592.58,1595.67,1611.99,1652.95
394488,Columbus,13,GA,1207.72,1225.91,1241.54,1242.94,1236.52,1241.86,1243.55,1252.19,1247.71,1247.07,1239.51,1244.00,1256.75,1270.30,1290.77,1304.85,1326.89,1325.81,1320.34,1311.76,1326.02,1338.90,1348.18,1339.02,1330.43,1329.35,1345.01
395107,South Bend,18,IN,1244.59,1248.36,1252.42,1257.84,1272.09,1276.71,1290.43,1283.57,1282.29,1270.63,1281.46,1290.86,1292.83,1292.39,1306.91,1315.62,1316.81,1318.39,1332.37,1335.86,1345.98,1347.12,1371.04,1362.49,1369.81,1368.80,1374.50
395109,Spartanburg,45,SC,1569.17,1581.95,1594.35,1606.55,1611.59,1614.81,1625.54,1635.08,1637.78,1631.52,1629.36,1636.81,1633.43,1643.36,1659.96,1678.18,1683.87,1673.98,1673.44,1691.26,1687.17,1687.66,1680.07,1688.87,1694.75,1693.65,1710.94
394645,Greeley,08,CO,2405.74,2428.92,2452.56,2466.26,2480.51,2484.74,2484.15,2494.10,2495.48,2498.63,2493.99,2496.37,2504.14,2516.64,2523.31,2532.74,2543.82,2548.19,2542.14,2543.07,2547.05,2557.00,2535.82,2538.20,2531.45,2552.19,2567.64
394808,Lubbock,48,TX,1447.54,1456.96,1464.07,1466.35,1470.66,1469.02,1472.41,1464.60,1463.81,1459.25,1463.08,1473.48,1484.44,1492.30,1492.36,1492.58,1492.54,1489.11,1487.70,1484.98,1483.56,1482.70,1476.73,1488.97,1496.72,1514.64,1521.54
394471,Clarksville,47,TN,1533.30,1544.41,1551.56,1560.25,1564.91,1567.36,1574.06,1581.90,1584.11,1581.02,1585.45,1585.68,1589.75,1583.21,1583.71,1585.68,1592.63,1604.07,1606.88,1605.47,1601.95,1604.62,1602.13,1599.49,1594.60,1598.84,1604.19
395028,Roanoke,51,VA,1541.28,1526.43,1571.39,1580.00,1607.38,1606.71,1633.06,1641.01,1643.31,1630.13,1639.58,1645.16,1641.50,1658.85,1671.27,1680.03,1684.29,1683.17,1699.93,1704.54,1714.99,1717.38,1704.62,1701.29,1706.88,1727.31,1754.93
394579,Evansville,18,IN,1001.44,1022.78,1023.36,1037.01,1034.20,1047.57,1061.55,1065.24,1078.08,1068.94,1077.51,1060.99,1077.04,1082.91,1090.93,1093.01,1096.28,1102.91,1109.59,1116.65,1113.43,1129.13,1128.02,1140.09,1133.28,1130.38,1133.29
394747,Kingsport,47,TN,1532.27,1543.14,1567.37,1568.48,1578.67,1576.72,1584.06,1604.35,1624.21,1629.30,1627.84,1626.61,1643.34,1649.91,1655.88,1651.18,1645.66,1645.21,1642.20,1649.23,1691.18,1707.10,1691.16,1661.31,1666.16,1699.25,1713.89
394741,Kennewick,53,WA,2060.03,2063.52,2072.54,2070.00,2077.63,2090.71,2109.38,2107.96,2094.85,2098.67,2081.24,2095.85,2099.78,2137.31,2132.08,2135.22,2140.89,2176.31,2191.93,2202.50,2195.51,2187.88,2178.32,2176.56,2176.36,2167.10,2177.14
395179,Utica,36,NY,1250.86,1252.13,1244.86,1283.45,1283.83,1329.26,1323.81,1350.13,1347.30,1376.41,1364.25,1400.60,1388.73,1398.21,1402.30,1403.22,1425.47,1406.55,1431.28,1430.19,1436.45,1423.70,1410.15,1493.87,1513.24,1542.79,1538.89
394660,Hagerstown,24,MD,1726.47,1715.57,1727.14,1721.80,1755.28,1760.16,1781.52,1780.71,1802.99,1797.83,1794.31,1789.14,1794.56,1805.32,1806.23,1829.03,1839.80,1849.75,1835.23,1837.77,1834.23,1827.63,1829.89,1849.09,1867.12,1869.64,1866.16
394543,Duluth,27,MN,1779.25,1786.70,1799.09,1822.71,1811.62,1818.99,1835.04,1840.42,1818.53,1790.26,1806.91,1818.25,1837.90,1859.14,1872.09,1903.57,1887.95,1917.45,1907.22,1937.56,1916.55,1905.95,1897.94,1904.80,1912.22,1912.43,1926.57
394937,Olympia,53,WA,2388.75,2391.29,2409.75,2410.74,2424.58,2436.77,2451.13,2462.78,2468.48,2472.53,2458.22,2460.61,2449.95,2459.10,2460.91,2484.54,2494.99,2523.70,2536.70,2561.75,2560.72,2564.57,2546.26,2541.69,2543.95,2537.88,2546.73
394803,Longview,48,TX,1452.07,1472.08,1484.29,1519.95,1514.16,1511.67,1506.80,1508.01,1516.02,1513.98,1512.99,1503.56,1514.44,1535.53,1553.66,1571.25,1579.70,1591.53,1575.72,1576.84,1564.64,1563.35,1552.38,1564.05,1569.68,1593.42,1601.00
